ILE,SEI,ESE,LII,EIE,LSI,SLE,IEI,SEE,ILI,LIE,ESI,LSE,EII,IEE,SLI,popcount,is_octad,valid
1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,7,False,True
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,7,False,True
1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,8,True,True
1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,7,False,True
1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,8,True,True
1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,8,True,True
1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,9,False,True
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,7,False,True
1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,8,True,True
1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,8,True,True
1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,9,False,True
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,8,True,True
1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,9,False,True
1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,9,False,True
1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,10,False,True
1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,7,False,True
1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,8,True,True
1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,8,True,True
1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,9,False,True
1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,8,True,True
1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,9,False,True
1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,9,False,True
1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,10,False,True
1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,8,True,True
1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,9,False,True
1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,9,False,True
1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,10,False,True
1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,9,False,True
1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,10,False,True
1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,10,False,True
1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,11,False,True
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,False,True
1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,False,True
1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,5,False,True
1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,6,False,True
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5,False,True
1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,6,False,True
1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,6,False,True
1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,7,False,True
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,5,False,True
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,6,False,True
1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,6,False,True
1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,7,False,True
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,6,False,True
1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7,False,True
1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,7,False,True
1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,8,True,True
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,5,False,True
1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,6,False,True
1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,6,False,True
1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,7,False,True
1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,6,False,True
1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,7,False,True
1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,7,False,True
1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,8,True,True
1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,6,False,True
1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,7,False,True
1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,7,False,True
1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,8,True,True
1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,7,False,True
1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,8,True,True
1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,8,True,True
1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,9,False,True
1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,False,True
1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,6,False,True
1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,6,False,True
1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,7,False,True
1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,6,False,True
1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,False,True
1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,7,False,True
1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,8,True,True
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,6,False,True
1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,7,False,True
1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,7,False,True
1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,8,True,True
1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,7,False,True
1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,8,True,True
1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,8,True,True
1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,9,False,True
1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,6,False,True
1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,7,False,True
1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,7,False,True
1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,8,True,True
1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,7,False,True
1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,8,True,True
1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,8,True,True
1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,9,False,True
1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,7,False,True
1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,8,True,True
1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,8,True,True
1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,9,False,True
1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,8,True,True
1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,9,False,True
1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,9,False,True
1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,10,False,True
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5,False,True
1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6,False,True
1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,6,False,True
1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,7,False,True
1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,6,False,True
1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,7,False,True
1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,7,False,True
1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,8,True,True
1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,6,False,True
1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,7,False,True
1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,7,False,True
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,8,True,True
1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,7,False,True
1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,8,True,True
1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,8,True,True
1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,9,False,True
1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,6,False,True
1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,7,False,True
1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,7,False,True
1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,8,True,True
1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,7,False,True
1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,8,True,True
1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,8,True,True
1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,9,False,True
1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,7,False,True
1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8,True,True
1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,8,True,True
1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,9,False,True
1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,8,True,True
1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,9,False,True
1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,9,False,True
1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,10,False,True
1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,6,False,True
1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,7,False,True
1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,7,False,True
1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,8,True,True
1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,7,False,True
1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,8,True,True
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,8,True,True
1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,9,False,True
1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,7,False,True
1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,8,True,True
1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,8,True,True
1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,9,False,True
1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,8,True,True
1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,9,False,True
1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,9,False,True
1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,10,False,True
1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,7,False,True
1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,8,True,True
1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,8,True,True
1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,9,False,True
1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,8,True,True
1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,9,False,True
1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,9,False,True
1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,10,False,True
1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,8,True,True
1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,9,False,True
1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,9,False,True
1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,10,False,True
1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,9,False,True
1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,10,False,True
1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,10,False,True
1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,11,False,True
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,5,False,True
1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,6,False,True
1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,6,False,True
1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,7,False,True
1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6,False,True
1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,7,False,True
1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,7,False,True
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,8,True,True
1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6,False,True
1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,7,False,True
1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,7,False,True
1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,8,True,True
1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,7,False,True
1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,8,True,True
1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,8,True,True
1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,9,False,True
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,6,False,True
1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,7,False,True
1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,7,False,True
1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,8,True,True
1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,7,False,True
1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,8,True,True
1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,8,True,True
1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,9,False,True
1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,7,False,True
1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,8,True,True
1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,8,True,True
1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,9,False,True
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,8,True,True
1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,9,False,True
1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,9,False,True
1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,10,False,True
1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,6,False,True
1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,7,False,True
1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,7,False,True
1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,8,True,True
1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,7,False,True
1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,8,True,True
1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,8,True,True
1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,9,False,True
1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,7,False,True
1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,8,True,True
1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,8,True,True
1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,9,False,True
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,8,True,True
1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,9,False,True
1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,9,False,True
1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,10,False,True
1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,7,False,True
1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,8,True,True
1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,8,True,True
1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,9,False,True
1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,8,True,True
1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,9,False,True
1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,9,False,True
1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,10,False,True
1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,8,True,True
1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,9,False,True
1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,9,False,True
1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,10,False,True
1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,9,False,True
1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,10,False,True
1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,10,False,True
1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,11,False,True
1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,6,False,True
1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,7,False,True
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,7,False,True
1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,8,True,True
1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,7,False,True
1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,8,True,True
1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,8,True,True
1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,9,False,True
1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,7,False,True
1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,8,True,True
1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,8,True,True
1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,9,False,True
1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,8,True,True
1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,9,False,True
1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,9,False,True
1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,10,False,True
1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,7,False,True
1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,8,True,True
1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,8,True,True
1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,9,False,True
1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,8,True,True
1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,9,False,True
1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,9,False,True
1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,10,False,True
1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,8,True,True
1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,9,False,True
1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,9,False,True
1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,10,False,True
1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,9,False,True
1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,10,False,True
1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,10,False,True
1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,11,False,True
1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,7,False,True
1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,8,True,True
1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,8,True,True
1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,9,False,True
1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,8,True,True
1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,9,False,True
1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,9,False,True
1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,10,False,True
1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,8,True,True
1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,9,False,True
1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,9,False,True
1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,10,False,True
1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,9,False,True
1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,10,False,True
1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,10,False,True
1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,11,False,True
1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,8,True,True
1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,9,False,True
1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,9,False,True
1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,10,False,True
1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,9,False,True
1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,10,False,True
1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,10,False,True
1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,11,False,True
1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,9,False,True
1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,10,False,True
1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,10,False,True
1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,11,False,True
1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,10,False,True
1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,11,False,True
1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,11,False,True
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,12,False,True
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,False,True
1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,False,True
1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,False,True
1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,False,True
1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,False,True
1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,False,True
1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,6,False,True
1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,7,False,True
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,False,True
1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,False,True
1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,6,False,True
1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,7,False,True
1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,6,False,True
1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,7,False,True
1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,7,False,True
1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,8,True,True
1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,False,True
1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,6,False,True
1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,6,False,True
1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,7,False,True
1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,6,False,True
1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,7,False,True
1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,7,False,True
1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,8,True,True
1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,6,False,True
1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,7,False,True
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,7,False,True
1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,8,True,True
1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,7,False,True
1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,8,True,True
1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,8,True,True
1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,9,False,True
1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,False,True
1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,6,False,True
1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,6,False,True
1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,7,False,True
1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,6,False,True
1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,7,False,True
1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,7,False,True
1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,8,True,True
1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,6,False,True
1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,7,False,True
1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,7,False,True
1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,True,True
1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,7,False,True
1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,8,True,True
1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,8,True,True
1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,9,False,True
1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,6,False,True
1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,7,False,True
1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,7,False,True
1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,8,True,True
1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,7,False,True
1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8,True,True
1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,8,True,True
1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,9,False,True
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,7,False,True
1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,8,True,True
1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,8,True,True
1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,9,False,True
1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,8,True,True
1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,9,False,True
1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,9,False,True
1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,10,False,True
1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,False,True
1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,6,False,True
1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,6,False,True
1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,7,False,True
1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,6,False,True
1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,7,False,True
1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,7,False,True
1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,8,True,True
1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,6,False,True
1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,7,False,True
1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,7,False,True
1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,8,True,True
1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,7,False,True
1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,8,True,True
1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,8,True,True
